train_id,name,item_condition_id,brand_name,price,shipping,item_description,category_1,category_2,category_3,log_price,ship_chr,brand,model,year,origin_price ($),origin_price_sub_min,origin_price_sub_median,memory(GB),CPU (type),new_cpu,CPU (GHz),OS version,screen inch,storage (GB),cellular (YN),accessories (YN),accessories,locked (YN),etc,cpu_cnt,GHz,ship_fee_included
290984,Black 32GB SONY TABLET 4G / WIFI,1,Sony,100,1,Excellent condition. Literally only used once and then reboxed it. I will ship fast once purchased. Retail price for this tablet is [rm]. I will sell it for [rm]. Free shipping.,Electronics,Computers & Tablets,iPad,4.6051701860000005,free,Others,Sony Tablet S,2012.0,399 ~,399.0,399.0,1.0,Quad-core,quad core,1.3 GHz,Android 4.0.3,9.4,32.0,Y,N,,N,,4.0,1.3,No
129196,"Hp tablet 7""",2,HP,29,0,No description yet,Electronics,Computers & Tablets,iPad,3.36729583,paid,Others,"Hp tablet 7""",2013.0,169 ~ 199,169.0,184.0,1.0,Atom Z2460(Single core),single core,1.6 GHz,Android 4.1.2,7.0,8.0,N,N,,N,,1.0,1.6,Yes
165214,HP EStation Zeen Tablet Parts or Repair,5,HP,16,0,Selling this HP EStation Zeen Tablet for parts or repair. The device is in pretty good condition physically but it just doesn't turn on. It may have to do with the battery but I am not sure,Electronics,Computers & Tablets,iPad,2.772588722,paid,Others,HP Estation Zeen tablet,2011.0,399,399.0,399.0,0.512,,,0.8 GHz,Android 2.2,7.0,4.0,N,N,,N,Unknown (not founded),,0.8,Yes
526176,HP Slate 7 Tablet ON HOLD,3,HP,66,0,Beats audio edition. Has one small scratch on the back colored over with the same color red. Lmk if yhu want pics Factory reseted Offers welcomed,Electronics,Computers & Tablets,iPad,4.189654742,paid,Others,HP Slate 7,2013.0,169 ~ 199,169.0,184.0,1.0,Dual-core 1.6 GHz Cortex-A9,dual core,1.6 GHz,Android 4.1,7.0,8.0,N,N,,N,,2.0,1.6,Yes
124122,Microsoft Surface RT,3,Microsoft,112,1,Great condition. One small chip on corner or casing (not the screen). Zip case and stylus included. Please look at pictures.,Electronics,Computers & Tablets,iPad,4.718498871,free,Microsoft,Microsoft Surface RT,2012.0,349,349.0,349.0,2.0,NVIDIA Tegra 3(Quad Core),quad core,1.3 GHz,Microsoft Office Home,10.6,32.0,N,Y,"case, stylus pen",N,,4.0,1.3,No
124522,Surface Pro 3 128 Gb,3,Microsoft,284,0,"Gently used surface pro 3. In amazing condition. Comes with original pen and original charger. Battery life around 5 hours straight, can go for days on moderate use. Will throw in the case. Please feel free to ask questions! Awesome for on the go.",Electronics,Computers & Tablets,iPad,5.648974237999999,paid,Microsoft,Microsoft Surface Pro 3,2014.0,799 ~ 1949,799.0,1374.0,4.0,i3 :  i3-4020Y 1.5 GHz,dual core,1.5 GHz,Microsoft Office Home,10.6,128.0,N,Y,"stylus pen, Charger",N,,2.0,1.5,Yes
238278,"Microsoft Surface 2, 32GB",3,Microsoft,90,1,**Please read the description!!! Rarely used. Has minor scratches but good condition. Charger included and keyboard is for free!,Electronics,Computers & Tablets,iPad,4.49980967,free,Microsoft,Microsoft Surface 2,2013.0,499,499.0,499.0,2.0,NVIDIA Tegra 4(Quad Core),quad core,1.7 GHz,Windows RT 8.1,10.6,32.0,N,Y,keyboard,N,,4.0,1.7,No
269705,Microsoft 32gb Surface Windows Rt,2,Microsoft,75,1,Microsoft 32gb Surface Windows Rt + office perfect condition comes with everything it came with in box,Electronics,Computers & Tablets,iPad,4.317488114,free,Microsoft,Microsoft Surface RT,2012.0,349,349.0,349.0,2.0,NVIDIA Tegra 3(Quad Core),quad core,1.3 GHz,Microsoft Office Home,10.6,32.0,N,Y,original box,N,,4.0,1.3,No
377901,Surface windows model #1514 PARTS ONLY,5,Microsoft,41,0,"Parts or repair only!!! I am selling this as tablet as parts only, not sure what's wrong with it. It just stopped working one day and I can use some Christmas money so here we are :) feel free to make me a decent offer!",Electronics,Computers & Tablets,iPad,3.713572067,paid,Microsoft,Microsoft Surface Pro,2013.0,899,899.0,899.0,4.0,i5-3317U,dual core,2.6 GHz,Windows 8.1,10.6,64.0,N,N,,N,,2.0,2.6,Yes
392224,Microsoft Surface Pro 4 ( On Hold),3,Microsoft,534,0,"Mint Condition Surface Pro 4 has Intel Core I5, 128 SSD, 4GB RAM window 10 Pro Included Unit, Surface pen, Charger, the box had little tear off from the corner",Electronics,Computers & Tablets,iPad,6.280395839,paid,Microsoft,Microsoft Surface Pro 4,2016.0,999,999.0,999.0,4.0,i5-6300U,dual core,2.4 GHz,Windows 10 Pro,12.3,128.0,N,Y,"Surface pen, Charger",N,,2.0,2.4,Yes
475510,WINDOWS Surface Rt 32 gbs,3,Microsoft,85,1,Works well and has been a great companion for 2 yrs. Comes with everything you see. Has a screen protector and i might even have a cover for it. I believe there's an 32 gig SD card attached. It's collecting dust so i wish to find it a new home.,Electronics,Computers & Tablets,iPad,4.442651256,free,Microsoft,Microsoft Surface RT,2012.0,349,349.0,349.0,2.0,NVIDIA Tegra 3(Quad Core),quad core,1.3 GHz,Microsoft Office Home,10.6,32.0,N,Y,32G sdcard,N,,4.0,1.3,No
527410,Windows Surface RT 8.1,3,Microsoft,76,0,"For sale, Windows Surface RT 8.1 black model of 64gb. This tablet functions amazingly kept in a case for all the time and with a screen protector still on it. The only flaw is that the volume rocker to lower the volume is not functioning but that's is very cheap to fix and therefore I lowered the price on the tablet to be fair. The table is a 64gb model with lots of space to store anything plus an expandable memory slot if you need to add more. I have attached photos of the tablet and if you have any questions let me know. I will ship it with its original charger and the wireless portfolio case that it's been kept on. Excellent deal for this tablet. All sales are final with no returns.",Electronics,Computers & Tablets,iPad,4.33073334,paid,Microsoft,Microsoft Surface RT,2012.0,449,449.0,449.0,2.0,NVIDIA Tegra 3(Quad Core),quad core,1.3 GHz,Microsoft Office Home,10.6,64.0,N,Y,"charger, wireless portfolio case",N,,4.0,1.3,Yes
602694,Surface 3 128 gb 4 gb ram mint condition,2,Microsoft,251,0,"condition: like new make / manufact: Microsoft model: Surface 3 Hello, I have a like new Microsoft Surface 3 (not Pro) 128 gb storage and 4 gb RAM. Full 64 bit windows 10 operating system. Not a scratch on the device as far as I can see! Everything works perfectly fine & the device will be reset. Comes with new surface pro 4 stylus pen, brand new felt & leather case/stand, display cord & hdmi cord. Easily connects to a flat screen TV. Does not include the keyboard, as I couldn't justify buying one because I used the device mainly as an art tablet. And also doesn't come with the original charger, but I can include one that I have lying around the house (it takes micro USB android charger). Will consider offers but please no lowbllers",Electronics,Computers & Tablets,iPad,5.525452939,paid,Microsoft,Microsoft Surface 3,2015.0,499 ~ 599,499.0,549.0,2.0,Atom x7-Z8700(Quad Core),quad core,2.4 GHz,Windows 8.1,10.8,128.0,N,N,,N,,4.0,2.4,Yes
611718,"***hold Olivia p Microsoft Surface 3, w",2,Microsoft,300,1,"***REDUCED FOR QUICK SALE** Basically brand new, used it maybe once or twice. Perfect condition, has a screen protector on it as well. It's never been out of the purple case, no scratches. Have original box, can ship with surface if wanted. 64 GB Comes with Windows 10 Please feel free to ask ANY questions, I'll do my best to answer them. Please feel free to make offers, don't low ball.",Electronics,Computers & Tablets,iPad,5.703782475,free,Microsoft,Microsoft Surface 3,2015.0,499 ~ 599,499.0,549.0,2.0,Atom x7-Z8700(Quad Core),quad core,2.4 GHz,Windows 10,10.8,64.0,N,N,,N,,4.0,2.4,No
688614,Microsoft Tablet,2,Microsoft,96,0,"Windows RT surface 64 GB. Comes with the original charger, as well as the keyboard attachment.",Electronics,Computers & Tablets,iPad,4.5643481910000006,paid,Microsoft,Microsoft Surface RT,2012.0,349,349.0,349.0,2.0,NVIDIA Tegra 3(Quad Core),quad core,1.3 GHz,Microsoft Office Home,10.6,32.0,N,Y,Charger,N,,4.0,1.3,Yes
715408,Surface Pro 2 Bundle,3,Microsoft,228,0,"Surface pro 2 as pictured. Comes with charger, purple keyboard, and mouse. Fully functional!",Electronics,Computers & Tablets,iPad,5.429345629,paid,Microsoft,Microsoft Surface Pro 2,2013.0,900,900.0,900.0,4.0,i5-4200U(Dual Core),dual core,1.6 GHz,Windows 8.1 Pro,10.6,64.0,N,Y,"keyboard, mouse",N,,2.0,1.6,Yes
744714,Surface pro 1 does not turn on,3,Microsoft,76,0,"Probably needs new internal battery Comes with wireless keyboard , stylus and charger",Electronics,Computers & Tablets,iPad,4.33073334,paid,Microsoft,Microsoft Surface Pro,2013.0,899,899.0,899.0,4.0,i5-3317U,dual core,2.6 GHz,Windows 8.1,10.6,64.0,N,Y,"wireless keyboard, stylus pen, charger",N,,2.0,2.6,Yes
891343,Surface RT64 gb,3,Microsoft,75,1,"I just got an iPad Air so no need for this anymore. Selling it with keyboard. Great condition, keyboard has wear n tear but nothing or too visible. I believe the pen is included I will check once home",Electronics,Computers & Tablets,iPad,4.317488114,free,Microsoft,Microsoft Surface RT,2012.0,449,449.0,449.0,2.0,NVIDIA Tegra 3(Quad Core),quad core,1.3 GHz,Microsoft Office Home,10.6,64.0,N,N,,N,,4.0,1.3,No
941876,Microsoft surface rt 2013,3,Microsoft,45,1,"Tablet for sale, Microsoft surface rt includes holder, cover, charger and two keyboards",Electronics,Computers & Tablets,iPad,3.80666249,free,Microsoft,Microsoft Surface RT,2012.0,349,349.0,349.0,2.0,NVIDIA Tegra 3(Quad Core),quad core,1.3 GHz,Microsoft Office Home,10.6,32.0,N,Y,"holder, cover, charger, two keyboards",N,,4.0,1.3,No
961339,Microsoft Surface 2 32GB,3,Microsoft,79,1,"Like new Windows 8.1 RT tablet. Only flaws are the minor peeling in the back from holding it. But it doesn't affect function. Comes fully restored and wiped, along with a case and stylus. [rm] or best offer :):)",Electronics,Computers & Tablets,iPad,4.369447852,free,Microsoft,Microsoft Surface 2,2013.0,449,449.0,449.0,2.0,NVIDIA Tegra 4(Quad Core),quad core,1.7 GHz,Windows RT 8.1,10.6,32.0,N,Y,"case, stylus pen",N,,4.0,1.7,No
980579,Microsoft Windows Surface RT 32GB Tablet,3,Microsoft,100,1,"Microsoft Windows Surface RT 32GB Tablet Comes with Keyboard Attachment, and AC Adapter!! Will be set to factory settings! OPEN TO OFFERS , NO LOW BALLERS!! Scratches/Scuffs are present see photos for best details Microsoft Windows RT 8.1 Operating System Microsoft Office Home & Student 2013 RT Dimensions: 10.81 x 6.77 x 0.37 inches Weight: 1.5lbs Color: Dark Titanium Physical Buttons: Volume, Power 32GB Storage & 2GB Memory Ram Display: Screen: 10.6"" inches Clear Type HD Display Resolution: 1366 x 768 Aspect Ratio: 16:9 (widescreen) CPU & Wireless: Quad-Core NVIDIA Tegra 3 Wi-Fi(802.11a/b/n) Bluetooth 4.0 Technology Battery Life: 31.5 W -H Up to 8 Hours Mixed Activity 7-15 Days Idle Life Camera, Video, Audio: Two 720p HD Cameras, Front and Rear-Facing Stereo Speakers & Microphone Ports: Full-size USB 2.0 MicroSDXC Card Reader Headphone Jack HD Video OutPort (HDMI Micro) Cover Port Sensor: Ambient Light Sensor Accelerator Gyroscope Magnetometer",Electronics,Computers & Tablets,iPad,4.6051701860000005,free,Microsoft,Microsoft Surface RT,2012.0,349,349.0,349.0,2.0,NVIDIA Tegra 3(Quad Core),quad core,1.3 GHz,Microsoft Office Home,10.6,32.0,N,Y,"keyboard, adaptor",N,,4.0,1.3,No
1009092,Surface Tablet,3,Microsoft,88,1,Got a new laptop for school. This was not used a lot. Great for a first laptop. Has a small flaw shown in the pictures could easily be fixed with glue. Works great. Might need to be updated. Everything is restored to original factory settings. Also not charged,Electronics,Computers & Tablets,iPad,4.477336814,free,Microsoft,Surface,2012.0,499,499.0,499.0,2.0,Quad-core,quad core,1.3 GHz,Window RT,10.6,32.0,N,N,,N,,4.0,1.3,No
67940,LG GPad X 8.0 Android Tablet,2,LG,96,0,"T-Mobile LG GPad X 8.0 Tablet. Never used, comes with all original accessories and box. Can be used on T-Mobile Network.",Electronics,Computers & Tablets,iPad,4.5643481910000006,paid,LG,LG G Pad X 8.0,2016.0,125,125.0,125.0,2.0,Snapdragon 615(Octa Core),octa core,4x1.5 GHz & 4x1.0 GHz,Android 6.0.1,8.0,8.0,Y,Y,all accessories,N,,8.0,1.25,Yes
73332,LG G Pad 7.0,2,LG,40,1,Never Used!,Electronics,Computers & Tablets,iPad,3.688879454,free,LG,LG G Pad 7.0,2014.0,159.95,159.95,159.95,1.0,Snapdragon 400(Quad Core),quad core,1.2 GHz,Android 5.0.1,7.0,7.0,N,N,,N,,4.0,1.2,No
75657,"Cracked LG G pad F 8.0"" T-Mobile",4,LG,18,0,Lg v496 tablet Cracked everything else works has stylus Because of the crack certain areas can't be touched.,Electronics,Computers & Tablets,iPad,2.890371758,paid,LG,"LG G Pad F"" 8.0",2016.0,149.99,149.99,149.99,1.0,Snapdragon 400(Quad Core),quad core,1.2 GHz,Android 6.0,8.0,16.0,N,N,,N,,4.0,1.2,Yes
206162,Verizon Ellipsis 8 Tablet,3,Verizon,51,0,Tablet used once on a flight and has been sitting ever since because I mainly use my laptop. Screen protector is still on it but it looks worn. Screen is brand new underneath and comes with an adjustable speck case. Missing wall charger but comes with car charger,Electronics,Computers & Tablets,iPad,3.931825633,paid,Others,Ellipsis8,2016.0,200 ~ 300,200.0,250.0,1.0,Quad Core,quad core,1.5 Ghz,Android 4.4,8.0,16.0,N,N,,N,,4.0,1.5,Yes
219294,LG G Pad 7.0,2,LG,40,1,"Great condition, barely used. Black. AT&T. Case comes with it. Willing to negotiate a price.",Electronics,Computers & Tablets,iPad,3.688879454,free,LG,LG G Pad 7.0,2014.0,159.95,159.95,159.95,1.0,Snapdragon 400(Quad Core),quad core,1.2 GHz,Android 5.0.1,7.0,16.0,N,N,,N,,4.0,1.2,No
273984,LG Gpad F8.0 tablet,2,LG,56,0,"Tablet in excellent condition. Comes with charger. Price negotiable, feel free to ask any questions.",Electronics,Computers & Tablets,iPad,4.025351691,paid,LG,"LG G Pad F"" 8.0",2016.0,149.99,149.99,149.99,1.0,Snapdragon 400(Quad Core),quad core,1.2 GHz,Android 6.0,8.0,16.0,N,N,,N,,4.0,1.2,Yes
344920,Lg tablet G pad 7.0 AT&T carrier,3,LG,41,0,Tablet has used for 6 months Will factory reset Wifi and can be used with at&t carrier data plan A small scratch on front. No damage No box Will include a USB cable charger but NO WALL PLUG,Electronics,Computers & Tablets,iPad,3.713572067,paid,LG,LG G Pad 7.0,2014.0,159.95,159.95,159.95,1.0,Snapdragon 400(Quad Core),quad core,1.2 GHz,Android 5.0.1,7.0,16.0,N,Y,Charger,N,,4.0,1.2,Yes
417741,LG G Pad 7.0 LTE Tablet,3,LG,46,0,"Tablet is in great condition. Only normal wear and tear. It has a 7 inch screen, with 16GB internal storage, and up to 64GB expandable with a MicroSD Card. It also has a SIM Card slot for data usage through AT&T. It also has dual rear speakers, a 1.3MP Front Cam and a 3MP Rear Cam. It even has an IR Blaster to use the device as a universal remote. Battery lasts about 7 hours. Comes with a USB charging cable. No free shipping.",Electronics,Computers & Tablets,iPad,3.828641396,paid,LG,LG G Pad 7.0,2014.0,159.95,159.95,159.95,1.0,Snapdragon 400(Quad Core),quad core,1.2 GHz,Android 5.0.1,7.0,16.0,Y,Y,USB cable,N,,4.0,1.2,Yes
440947,LG G Pad 7.0 Tablet,3,LG,60,0,"In perfect working condition. Gently used. But I just got an ipad, so I'll no longer be using this. No scratches or anything. Screen is great. Works 100% perfect. Fits in your purse or backpack. It's about the size of a mini ipad, but a bit more narrow. I've restored this to factory default settings, so it's ready to go and ready to personalize just how you like it! Android device. Service is AT&T. Both Wi-Fi and data capable. 16gb Includes tablet, USB/wall charger, and sparkly purple case.",Electronics,Computers & Tablets,iPad,4.094344562,paid,LG,LG G Pad 7.0,2014.0,159.95,159.95,159.95,1.0,Snapdragon 400(Quad Core),quad core,1.2 GHz,Android 5.0.1,7.0,16.0,N,Y,"case, Charger, USB cable",N,,4.0,1.2,Yes
441500,LG G Pad 7.0 Sprint,3,LG,36,0,Good condition barley used. Able to be activated on sprint,Electronics,Computers & Tablets,iPad,3.583518938,paid,LG,LG G Pad 7.0,2014.0,159.95,159.95,159.95,1.0,Snapdragon 400(Quad Core),quad core,1.2 GHz,Android 5.0.1,7.0,16.0,N,N,,N,,4.0,1.2,Yes
587449,LG G pad F 7.0,2,LG,40,1,"Opened, but in new condition Works perfectly fine",Electronics,Computers & Tablets,iPad,3.688879454,free,LG,"LG G Pad F"" 8.0",2016.0,149.99,149.99,149.99,1.0,Snapdragon 400(Quad Core),quad core,1.2 GHz,Android 6.0,8.0,16.0,N,N,,N,,4.0,1.2,No
599195,G Pad 7.0 LG 4G AT&T 16gb Android,2,LG,44,0,In VERY GOOD condition no scratches.,Electronics,Computers & Tablets,iPad,3.784189634,paid,LG,LG G Pad 7.0,2014.0,159.95,159.95,159.95,1.0,Snapdragon 400(Quad Core),quad core,1.2 GHz,Android 5.0.1,7.0,16.0,Y,N,,N,,4.0,1.2,Yes
623639,LG G Pad F,2,LG,35,1,"I have this LG tablet that I just do not use. Asking [rm], but make an offer. It will be shipped out completely ready for you to use and set up the way you want. It is on AT&T network.",Electronics,Computers & Tablets,iPad,3.555348061,free,LG,"LG G Pad F"" 8.0",2016.0,149.99,149.99,149.99,1.0,Snapdragon 400(Quad Core),quad core,1.2 GHz,Android 6.0,8.0,16.0,Y,N,,N,,4.0,1.2,No
855171,LG vk810 tablet for Verizon,2,LG,44,0,"Brand new condition, and also in an incipio brand case that covers screen",Electronics,Computers & Tablets,iPad,3.784189634,paid,LG,LG G Pad 8.3,2013.0,350,350.0,350.0,2.0,Snapdragon 600(Quad Core),quad core,1.7 GHz,Android 4.2,8.3,16.0,N,Y,case,N,,4.0,1.7,Yes
977045,LG G Pad 7.0 - Tablet,3,LG,45,1,"Was used under AT&T, but we no longer use AT&T so the service has been cancelled.",Electronics,Computers & Tablets,iPad,3.80666249,free,LG,LG G Pad 7.0,2014.0,159.95,159.95,159.95,1.0,Snapdragon 400(Quad Core),quad core,1.2 GHz,Android 5.0.1,7.0,16.0,N,N,,N,,4.0,1.2,No
13101,Nexus 7 16GB,2,ASUS,71,0,"Hardly used, like new android tablet. Bought it for school but ended up not needing it. It's the Second Gen 2013 16GB Nexus 7 by ASUS. PS3 controllers can connect to this for games. Includes - Wall charger - Stylus - OTG cable - Green magnet case",Electronics,Computers & Tablets,iPad,4.262679877,paid,ASUS,Asus Google Nexus 7 (2013),2013.0,249,249.0,249.0,1.0,Snapdragon S4 Pro(Quad Core),quad core,1.5 GHz,Android 4.3,7.0,16.0,N,Y,"charger, stylus pen, OTG cable, case",N,,4.0,1.5,Yes
193492,Nexus 7 tablet,3,ASUS,96,0,Black nexus 7 Tablet in great condition. Not had much use. Comes with blue case that folds to make a stand for the tablet to stand up.,Electronics,Computers & Tablets,iPad,4.5643481910000006,paid,ASUS,Asus Google Nexus 7,2012.0,199,199.0,199.0,1.0,Nvidia Tegra 3(Quad Core),quad core,1.2 GHz,Android 4.1.2,7.0,8.0,N,Y,case,N,,4.0,1.2,Yes
283630,"Nexus 7 2013. Perfect. 32 gb, WIFI only.",2,ASUS,126,0,The title says it all. Comes with the original charger. Has been factory reset.,Electronics,Computers & Tablets,iPad,4.836281907,paid,ASUS,Asus Google Nexus 7,2012.0,249~,249.0,249.0,2.0,Nvidia Tegra 3(Quad Core),quad core,1.2 GHz,Android 4.1.2,7.0,32.0,N,Y,charger,N,,4.0,1.2,Yes
310273,Nexus 7 Tablet 16GB WiFi,2,ASUS,33,0,Barely used (maybe a handful of times) unlocked with stock OS.,Electronics,Computers & Tablets,iPad,3.496507561,paid,ASUS,Asus Google Nexus 7,2012.0,249,249.0,249.0,1.0,Nvidia Tegra 3(Quad Core),quad core,1.2 GHz,Android 4.1.2,7.0,16.0,N,N,,N,,4.0,1.2,Yes
433734,Nexus 7 Android Tablet,2,ASUS,76,0,Like new in excellent condition. Model ME370T 5.1.1. 32GB with Wifi Factory reset. 2015 Includes free case. Comes from a smoke-free home,Electronics,Computers & Tablets,iPad,4.33073334,paid,ASUS,Asus Google Nexus 7,2012.0,249~,249.0,249.0,2.0,Nvidia Tegra 3(Quad Core),quad core,1.2 GHz,Android 4.1.2,7.0,32.0,N,N,,N,,4.0,1.2,Yes
446097,Asus MemoPad Tablet,3,ASUS,40,1,Wi-Fi Only (is LTE compatible) Gently used with no physical signs of wear and no damage. Guaranteed* Free Shipping!,Electronics,Computers & Tablets,iPad,3.688879454,free,ASUS,Asus Memo Pad,2013.0,149,149.0,149.0,1.0,VIA WM8950(Single Core),single core,1.0 GHz,Android 4.1,7.0,8.0,N,N,,N,,1.0,1.0,No
